,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
65663,6,6192,23013,22,0.985,0.224,70360,0.171,0.908,0.224,-22.148000000000003,0.0395,83.92399999999998,1,0.254,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
65667,6,6192,83323,19,0.995,0.522,51493,0.0247,0.892,0.243,-24.141,0.0359,89.115,1,0.328,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
65677,6,6192,14515,19,0.988,0.299,72720,0.16,0.926,0.0836,-27.28,0.0411,85.09,1,0.16,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
65723,6,6192,63821,0,0.984,0.465,39962,0.24,0.94,0.129,-24.606,0.0413,107.9,1,0.61,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
65740,6,4895,81857,61,0.988,0.326,150973,0.0993,0.916,0.108,-22.496,0.07200000000000001,137.274,1,0.417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
65741,6,3452,9262,57,0.983,0.29,154400,0.0077,0.921,0.0787,-38.933,0.0434,135.607,1,0.0386,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
65751,6,2026,23521,0,0.993,0.313,234973,0.017,0.883,0.0548,-29.271,0.0389,73.054,1,0.0923,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
65835,6,2026,67715,51,0.991,0.276,205200,0.0821,0.924,0.11,-23.464,0.0373,131.59799999999998,1,0.158,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
65864,6,3452,58108,15,0.985,0.462,120227,0.0021100000000000003,0.925,0.103,-46.122,0.0636,127.338,1,0.149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
65896,6,4899,19074,0,0.97,0.438,174387,0.209,0.907,0.0918,-14.845,0.0371,120.741,1,0.569,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
65913,6,6244,83364,55,0.97,0.224,210720,0.121,0.622,0.264,-19.321,0.0447,89.56700000000002,1,0.0481,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
65927,16,10546,16329,9,0.7829999999999999,0.238,87973,0.0423,0.000553,0.174,-20.41,0.0394,92.847,1,0.172,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
65928,16,4666,25179,15,0.988,0.33,113947,0.041,3.3e-06,0.626,-26.202,0.0671,81.365,1,0.0593,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
65935,16,10546,81484,14,0.97,0.475,44240,0.16,0.0,0.21600000000000005,-14.497,0.063,105.516,1,0.271,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
65967,16,4663,57527,16,0.6859999999999999,0.376,73000,0.138,3.71e-05,0.13,-16.744,0.0422,132.251,1,0.685,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
65974,16,7857,324,12,0.88,0.163,195933,0.236,0.828,0.363,-14.793,0.0425,91.289,1,0.0988,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
66006,16,10546,59099,15,0.904,0.319,184880,0.312,2.23e-05,0.126,-14.408,0.0502,96.724,1,0.8740000000000001,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
66037,16,10546,89875,11,0.866,0.5379999999999999,81187,0.312,0.0388,0.355,-18.614,0.0504,113.868,1,0.25,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66039,16,10546,99109,12,0.7959999999999999,0.385,185213,0.327,0.0765,0.109,-19.472,0.0353,101.456,1,0.843,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
66040,16,331,108376,8,0.976,0.24,40707,0.0269,0.000464,0.0877,-30.943,0.0693,172.32,1,0.0557,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
66060,16,3082,102170,6,0.993,0.162,131040,0.145,0.647,0.0789,-17.097,0.0415,78.487,1,0.0368,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
66066,16,3082,93144,6,0.93,0.421,143600,0.134,5.73e-05,0.138,-19.438,0.0582,101.74,1,0.209,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
66091,16,6244,21849,7,0.6890000000000001,0.4370000000000001,226003,0.429,0.00126,0.118,-13.354,0.08900000000000001,90.882,1,0.377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
66110,16,3685,70520,6,0.992,0.175,145320,0.0934,0.909,0.0761,-23.205,0.0405,88.79299999999998,1,0.181,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
66119,16,3685,26088,3,0.98,0.391,158040,0.117,3.1e-06,0.0985,-21.936,0.188,82.113,1,0.156,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
66123,16,3724,8036,8,0.973,0.193,124187,0.268,0.000395,0.0802,-14.197,0.0414,170.747,1,0.232,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
66149,16,7262,6282,4,0.754,0.138,84467,0.183,0.941,0.125,-20.06,0.0366,100.654,1,0.298,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
66175,16,8501,107540,6,0.97,0.199,200000,0.173,0.0777,0.116,-17.202,0.0394,172.262,1,0.0726,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
66176,16,3065,4750,0,0.883,0.443,237177,0.334,3.85e-06,0.205,-15.178,0.312,87.22200000000002,1,0.499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
66220,16,3707,69752,10,0.96,0.39,198733,0.0616,0.0,0.289,-24.874,0.102,70.73,1,0.19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
66231,16,3709,98103,8,0.968,0.279,213667,0.0448,0.0118,0.0832,-25.069000000000006,0.0442,113.582,1,0.147,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
66270,16,3284,79693,5,0.985,0.375,115387,0.0853,0.000201,0.0699,-19.264,0.0486,77.155,1,0.0756,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
66275,16,3160,104616,8,0.911,0.39,120840,0.399,4.61e-05,0.202,-10.15,0.0479,99.188,1,0.526,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
66282,16,586,7154,5,0.977,0.287,100840,0.28800000000000003,0.000238,0.355,-16.473,0.11,74.211,1,0.35600000000000004,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
66294,16,10887,98764,8,0.894,0.194,156000,0.16899999999999998,0.1,0.302,-14.172,0.0403,81.492,1,0.0391,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
66312,16,5852,69806,11,0.985,0.31,201735,0.257,0.00413,0.123,-11.02,0.0344,77.42399999999998,1,0.326,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
66336,16,5124,51321,8,0.959,0.276,137227,0.294,0.0473,0.14800000000000002,-9.66,0.0327,64.58800000000001,1,0.293,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
66346,16,8501,91349,6,0.979,0.23,171840,0.16,2.18e-05,0.945,-18.356,0.0478,84.19200000000002,1,0.102,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
66351,16,8501,233,6,0.988,0.289,209720,0.332,0.0413,0.0885,-10.814,0.0558,86.902,1,0.118,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
66364,16,8501,100453,10,0.983,0.28,177013,0.135,1.32e-05,0.628,-17.679000000000006,0.042,77.885,1,0.0646,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
66371,16,1963,56301,10,0.878,0.219,188733,0.0379,0.0,0.146,-23.532,0.0405,116.633,1,0.0861,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
66383,16,178,24850,10,0.87,0.275,110787,0.021,0.0035,0.105,-27.897,0.0392,127.554,1,0.147,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
66391,16,10782,72808,6,0.986,0.35700000000000004,153747,0.23,0.00011,0.439,-14.799,0.0486,114.455,1,0.159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
66428,16,370,81200,7,0.994,0.224,199578,0.12,0.00034,0.0838,-14.164,0.0411,169.16400000000004,1,0.111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
66460,16,10782,97917,6,0.98,0.422,122560,0.16,4.14e-06,0.213,-17.641,0.0678,129.52200000000002,1,0.149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66482,16,3568,59673,3,0.967,0.5329999999999999,124347,0.0783,0.0,0.433,-22.735,0.34600000000000003,94.955,1,0.337,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
66497,16,3659,101826,8,0.958,0.3720000000000001,104493,0.509,0.0504,0.35700000000000004,-13.34,0.0553,78.949,1,0.251,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
66519,16,370,2689,7,0.962,0.461,135293,0.189,5.710000000000001e-05,0.0786,-14.16,0.0404,70.529,1,0.389,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
66544,16,7903,14194,4,0.966,0.185,167867,0.246,0.187,0.287,-14.284,0.0361,82.711,1,0.194,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
66577,16,7805,18571,6,0.664,0.429,43760,0.0931,0.0,0.181,-20.598000000000006,0.0403,89.406,1,0.222,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
66595,16,370,92191,16,0.974,0.161,190693,0.191,0.000154,0.106,-14.508,0.0423,76.281,1,0.249,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
66596,16,214,101630,5,0.915,0.232,143627,0.0423,0.961,0.134,-28.757,0.0364,95.573,1,0.0988,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
66635,16,3568,105995,5,0.989,0.414,180640,0.134,0.000642,0.101,-17.559,0.0431,109.565,1,0.228,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
66686,16,8285,13989,4,0.925,0.371,144227,0.297,4.07e-05,0.895,-17.128,0.0827,71.664,1,0.482,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
66749,16,3686,63540,8,0.982,0.307,126400,0.322,0.478,0.645,-13.197,0.0425,91.49,1,0.285,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
66768,16,1787,79867,3,0.924,0.397,100320,0.272,4.87e-06,0.311,-15.268,0.0665,101.458,1,0.0712,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
66849,16,3686,19769,4,0.967,0.219,153200,0.0469,9.14e-06,0.193,-24.806,0.0419,172.27,1,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
66922,16,3686,72560,8,0.971,0.314,117213,0.0692,0.000129,0.195,-23.979,0.0611,79.531,1,0.0466,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
66936,16,3686,77924,8,0.944,0.459,61453,0.196,3.84e-06,0.563,-17.878,0.0674,131.422,1,0.6990000000000001,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
66984,16,3726,109648,9,0.969,0.29,187013,0.0459,0.0,0.292,-19.705,0.0584,86.63799999999998,1,0.0466,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
66991,16,3686,3045,10,0.981,0.261,114521,0.331,0.17600000000000002,0.481,-16.081,0.0409,94.283,1,0.156,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67017,16,3686,26821,6,0.972,0.218,110200,0.0763,1.52e-05,0.1,-26.316,0.0639,166.958,1,0.0976,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
67069,16,3686,59710,3,0.98,0.371,174027,0.138,8.8e-05,0.145,-19.536,0.0557,135.467,1,0.281,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
67086,16,3726,72192,13,0.946,0.395,172667,0.14400000000000002,0.00204,0.313,-23.591,0.0448,149.001,1,0.4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
67097,16,8285,86048,8,0.987,0.202,226107,0.182,0.000426,0.6920000000000001,-17.804000000000006,0.0603,88.963,1,0.0694,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67098,16,1787,86960,6,0.982,0.46,80347,0.182,1.2e-05,0.652,-20.772,0.085,108.168,1,0.197,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
67109,16,3726,93392,14,0.978,0.374,90426,0.0232,0.000187,0.17800000000000002,-20.266,0.0567,136.72,1,0.0941,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67120,16,3726,101288,4,0.939,0.342,142413,0.154,0.0,0.115,-18.832,0.06,138.89700000000002,1,0.0634,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
67122,16,3659,101567,7,0.977,0.444,44827,0.116,0.196,0.664,-20.788,0.037000000000000005,103.349,1,0.638,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
67148,16,3726,10212,16,0.974,0.386,135200,0.193,4.320000000000001e-05,0.5770000000000001,-14.972,0.0971,76.435,1,0.14400000000000002,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67182,16,1483,34258,8,0.966,0.443,142667,0.207,0.0,0.0793,-14.44,0.0607,119.086,1,0.376,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
67189,16,1787,38874,4,0.933,0.0907,181160,0.16699999999999998,0.936,0.104,-14.783,0.045,71.883,1,0.0353,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
67203,16,3726,45705,3,0.925,0.5,48840,0.28,0.000138,0.426,-19.177,0.104,105.21,1,0.446,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
67234,16,3726,61482,8,0.944,0.386,124200,0.0278,4.79e-06,0.636,-25.853,0.0437,92.993,1,0.0667,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
67239,16,3686,63647,4,0.759,0.141,146973,0.329,0.0843,0.305,-11.349,0.0374,101.58,1,0.0584,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
67255,16,3686,71315,3,0.957,0.247,149000,0.127,0.0,0.151,-18.311,0.0503,177.64700000000005,1,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
67263,16,8285,76087,7,0.975,0.194,180227,0.007390000000000002,0.00449,0.154,-31.156,0.0415,86.31299999999997,1,0.0357,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
67274,16,3659,83324,4,0.956,0.475,187680,0.0504,0.4970000000000001,0.109,-27.591,0.0373,80.796,1,0.343,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
67669,17,5366,59226,76,0.259,0.369,181140,0.609,4.1e-05,0.133,-4.477,0.184,80.362,1,0.381,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
67892,17,3009,32000,77,0.654,0.512,201609,0.512,0.0,0.14800000000000002,-6.007999999999999,0.285,95.11,1,0.434,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
68046,17,4397,66292,73,0.609,0.502,211680,0.623,0.0,0.119,-8.812000000000003,0.441,75.555,1,0.399,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
68294,17,1777,51729,73,0.716,0.505,219683,0.397,0.0,0.0853,-9.349,0.324,95.063,1,0.5579999999999999,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
68583,17,10835,30421,71,0.047,0.595,223640,0.723,0.0286,0.0995,-8.256,0.0349,108.043,1,0.272,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
68642,17,2793,57613,70,0.422,0.5,219960,0.448,8.03e-06,0.115,-10.977,0.442,144.204,1,0.104,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
68852,17,11336,12073,72,0.00441,0.469,187160,0.645,0.0004730000000000001,0.0855,-4.4430000000000005,0.0515,96.094,1,0.305,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
69580,17,3493,88296,74,0.928,0.409,225076,0.13699999999999998,0.0,0.0706,-9.169,0.0446,162.08,1,0.106,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
70090,17,8940,75589,67,0.158,0.407,232878,0.403,5.98e-06,0.5529999999999999,-8.396,0.113,90.907,1,0.329,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
70341,17,6116,65197,66,0.195,0.652,212463,0.802,2.4e-05,0.267,-3.593,0.0264,111.778,1,0.872,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
70807,17,60,27,66,0.36,0.442,176213,0.463,1.7100000000000002e-05,0.256,-10.93,0.247,87.213,1,0.229,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
70893,17,173,69194,65,0.667,0.498,190793,0.7440000000000001,0.0,0.179,-4.498,0.0354,112.389,1,0.8759999999999999,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
70948,17,10403,910,65,0.0128,0.382,234867,0.675,0.000246,0.219,-6.56,0.0441,106.171,1,0.449,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
71097,17,2671,73328,59,0.826,0.536,165929,0.478,0.000292,0.111,-9.041,0.159,134.40200000000002,1,0.616,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
71239,17,8599,47323,61,0.464,0.633,75800,0.511,0.0,0.0727,-8.1,0.081,79.001,1,0.389,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
71763,17,5503,4642,66,0.0583,0.785,213678,0.5920000000000001,2.84e-05,0.131,-5.1389999999999985,0.0363,107.992,1,0.884,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71990,19,2793,57613,70,0.422,0.5,219960,0.448,8.03e-06,0.115,-10.977,0.442,144.204,1,0.104,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
72305,19,7096,13321,67,0.394,0.49,221573,0.35100000000000003,7.78e-06,0.111,-12.918,0.194,82.12700000000002,1,0.316,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
73038,19,60,27,66,0.36,0.442,176213,0.463,1.7100000000000002e-05,0.256,-10.93,0.247,87.213,1,0.229,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
73211,19,8599,47323,61,0.464,0.633,75800,0.511,0.0,0.0727,-8.1,0.081,79.001,1,0.389,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
73362,19,2891,83708,63,0.00525,0.417,165120,0.731,0.0352,0.621,-4.989,0.265,134.003,1,0.575,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
74212,19,7495,40492,55,0.3720000000000001,0.5589999999999999,170438,0.648,0.0,0.132,-9.371,0.513,87.831,1,0.21,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
74357,19,10747,73251,56,0.266,0.442,213320,0.6,0.0,0.31,-9.087,0.35700000000000004,82.462,1,0.725,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
74950,19,5405,100228,57,0.588,0.526,130893,0.8959999999999999,0.0,0.37,-4.708,0.197,129.313,1,0.745,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
75649,19,4139,11673,52,0.787,0.531,217848,0.268,0.0,0.28600000000000003,-12.265999999999998,0.6629999999999999,76.256,1,0.398,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
76211,19,7868,61589,56,0.231,0.313,190694,0.381,0.0,0.107,-8.818999999999997,0.0695,177.018,1,0.103,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
76231,19,6321,32939,55,0.547,0.455,236440,0.444,1.42e-06,0.13,-11.493,0.328,94.684,1,0.212,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
76898,19,39,78346,54,0.0741,0.696,174267,0.642,0.0,0.0792,-6.266,0.47,81.857,1,0.8140000000000001,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
76936,19,8980,90790,53,0.217,0.931,143760,0.54,0.0,0.18600000000000005,-5.214,0.305,105.065,1,0.496,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
77019,19,11209,56895,50,0.235,0.416,177773,0.8009999999999999,0.0,0.307,-6.044,0.523,80.185,1,0.56,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
77089,19,5991,70603,61,0.0621,0.508,224467,0.88,9.43e-05,0.15,-6.441,0.0448,140.065,1,0.337,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
78082,6,3504,105370,48,0.967,0.328,211907,0.203,0.895,0.11,-21.742,0.0357,91.76,1,0.104,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78103,6,6192,46034,45,0.995,0.327,237480,0.015,0.924,0.13,-33.58,0.0476,73.995,1,0.307,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
78122,6,3504,86390,49,0.987,0.414,125000,0.0575,0.91,0.0666,-26.269,0.0368,106.602,1,0.405,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78148,6,628,52055,0,0.967,0.222,178547,0.122,0.00178,0.6759999999999999,-20.25,0.0545,84.04700000000003,1,0.0621,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
78186,6,8372,56090,13,0.995,0.491,36547,0.194,0.93,0.104,-18.564,0.0457,107.318,1,0.848,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
78208,6,3659,44573,43,0.996,0.5379999999999999,141787,0.006520000000000001,0.912,0.104,-37.533,0.049,66.086,1,0.258,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
78209,6,2026,9803,47,0.991,0.333,189000,0.00256,0.935,0.0544,-40.295,0.0782,87.007,1,0.0933,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78272,6,3642,93448,8,0.985,0.5489999999999999,55040,0.0726,3.46e-06,0.354,-19.961,0.246,103.955,1,0.162,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
78277,6,3642,87863,4,0.885,0.474,179584,0.33,0.7020000000000001,0.6920000000000001,-20.957,0.32,124.592,1,0.768,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
78288,6,3642,83754,3,0.986,0.463,89216,0.123,0.0,0.115,-17.494,0.245,172.361,1,0.119,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78292,6,3642,91921,0,0.947,0.638,25600,0.0957,0.0,0.274,-21.38,0.133,133.155,1,0.7440000000000001,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
78312,6,627,7166,50,0.8740000000000001,0.364,150667,0.5710000000000001,0.867,0.121,-15.595999999999998,0.0453,84.899,1,0.38,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78334,6,627,45526,51,0.957,0.429,112353,0.258,0.893,0.115,-16.967,0.0549,78.809,1,0.0972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
78409,6,3504,88125,44,0.995,0.442,215227,0.017,0.893,0.061,-24.902,0.0812,76.726,1,0.0375,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
78432,6,2704,44386,9,0.955,0.261,91333,0.0384,0.647,0.128,-28.173,0.0449,127.466,1,0.0445,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78488,6,2939,31886,39,0.987,0.29600000000000004,220773,0.0435,0.857,0.0786,-29.73,0.0411,72.282,1,0.0302,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78505,6,4895,76644,46,0.995,0.402,93227,0.252,0.8490000000000001,0.14,-22.52,0.0485,99.945,1,0.964,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
78516,6,6609,96308,45,0.994,0.339,79373,0.0184,0.912,0.0787,-32.142,0.0712,169.484,1,0.0806,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
78519,6,4895,99143,40,0.981,0.39,143280,0.142,0.917,0.0862,-23.63,0.0581,73.755,1,0.507,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
78540,6,8799,77060,41,0.879,0.0819,198973,0.127,0.916,0.101,-16.012999999999998,0.0421,170.57299999999995,1,0.0342,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
78595,6,3726,31964,0,0.943,0.483,74467,0.152,0.000118,0.498,-26.51,0.174,96.605,1,0.39,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
78627,6,4895,54284,40,0.994,0.314,88573,0.209,0.902,0.0873,-26.784,0.0453,127.999,1,0.75,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
78646,6,4895,49026,36,0.937,0.0874,198320,0.0169,0.773,0.108,-32.245,0.0478,85.068,1,0.05,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
78652,6,3892,23168,44,0.952,0.4920000000000001,128827,0.0126,0.294,0.0744,-22.416,0.0765,142.24200000000005,1,0.107,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
78666,6,10409,43998,36,0.978,0.204,45933,0.015,0.929,0.142,-44.727,0.0362,72.704,1,0.0548,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78688,6,2704,13676,40,0.93,0.615,210960,0.364,0.818,0.125,-14.683,0.0441,123.739,1,0.5660000000000001,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
78693,6,4895,84436,38,0.971,0.36,188147,0.0775,0.906,0.146,-25.674,0.0597,89.31200000000003,1,0.616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78729,6,4895,35042,38,0.974,0.484,177973,0.102,0.8809999999999999,0.112,-22.186,0.0674,115.785,1,0.596,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78764,6,3887,40074,4,0.981,0.215,112827,0.0581,0.344,0.28800000000000003,-28.751,0.0387,110.204,1,0.09,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
78771,6,3453,17655,38,0.992,0.389,73333,0.0142,0.926,0.0873,-32.378,0.0341,85.227,1,0.11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
78776,6,1616,109827,40,0.99,0.105,205240,0.0334,0.926,0.0933,-28.089,0.0482,90.527,1,0.0376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
78792,6,6192,87799,37,0.996,0.591,147360,0.0693,0.963,0.139,-23.772,0.0577,94.516,1,0.417,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
78803,6,4204,41538,42,0.917,0.118,87867,0.0942,0.5489999999999999,0.115,-22.343000000000004,0.0511,77.051,1,0.0384,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78816,6,4666,5302,43,0.987,0.348,90533,0.108,0.908,0.0953,-26.546,0.0327,77.92399999999998,1,0.366,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78865,6,8284,105673,0,0.908,0.428,154093,0.37,0.0,0.133,-16.336,0.133,88.495,1,0.278,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
78870,6,8284,67372,0,0.984,0.219,116067,0.0514,5.24e-05,0.114,-21.282,0.0406,76.002,1,0.0344,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78899,6,3873,107395,39,0.993,0.18600000000000005,182267,0.117,0.0125,0.0944,-23.432,0.0485,109.436,1,0.108,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78900,6,6609,55960,36,0.995,0.316,145000,0.0057,0.892,0.0658,-35.986,0.0399,96.51,1,0.0816,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
78919,6,7724,71656,36,0.986,0.0867,197400,0.02,0.388,0.0828,-30.572,0.0397,77.471,1,0.0335,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
78983,6,1660,27729,0,0.958,0.42,55027,0.134,0.0,0.386,-33.65,0.223,78.303,1,0.202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
