,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
133390,7,6894,17979,12,0.804,0.5579999999999999,170383,0.763,0.0,0.856,-10.73,0.95,69.593,3,0.386,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
133391,7,8266,42610,27,0.8740000000000001,0.6459999999999999,201992,0.49,0.0,0.672,-11.277,0.927,86.691,3,0.545,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
133392,7,296,47915,18,0.958,0.493,190200,0.931,0.0,0.458,-4.118,0.877,81.245,3,0.279,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
133401,7,4462,26405,12,0.8,0.6779999999999999,201907,0.723,0.0,0.885,-6.551,0.911,66.80199999999999,3,0.787,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133402,7,3051,57536,13,0.921,0.6940000000000001,90422,0.251,0.0,0.743,-17.235,0.926,117.81,3,0.59,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
133404,7,4462,66791,12,0.792,0.611,105892,0.6809999999999999,0.0,0.7040000000000001,-7.697999999999999,0.9,103.119,3,0.778,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
133407,7,4462,9729,13,0.703,0.6779999999999999,223373,0.7290000000000001,0.0,0.835,-7.792999999999998,0.861,104.07,3,0.7859999999999999,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133408,7,4462,41667,12,0.759,0.499,129318,0.7829999999999999,0.0,0.925,-9.194,0.945,172.69,3,0.6579999999999999,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
133415,7,6448,10327,13,0.7859999999999999,0.5429999999999999,226080,0.586,0.0,0.674,-13.501,0.961,83.833,3,0.2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133416,7,8700,41682,20,0.6990000000000001,0.444,32120,0.457,0.0,0.141,-4.501,0.0376,136.20600000000002,3,0.893,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133419,7,4462,102088,12,0.794,0.605,173880,0.76,0.0,0.873,-6.678,0.9,63.283,3,0.6,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
133421,7,4462,30456,12,0.74,0.596,95211,0.797,0.0,0.68,-7.478,0.83,95.444,3,0.705,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133422,7,4462,72863,12,0.826,0.679,135347,0.6559999999999999,0.0,0.898,-6.506,0.7509999999999999,89.52600000000002,3,0.804,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133425,7,4738,15809,13,0.873,0.7140000000000001,128627,0.182,0.0,0.314,-18.957,0.809,127.303,3,0.294,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
133429,7,4738,96087,12,0.889,0.627,163107,0.256,0.0,0.463,-16.23,0.944,82.781,3,0.343,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
133430,7,2773,15899,11,0.6459999999999999,0.555,192413,0.792,0.0,0.482,-7.433,0.94,108.264,3,0.4920000000000001,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133431,7,3429,23822,10,0.843,0.623,94027,0.64,0.0,0.764,-9.034,0.888,87.07,3,0.706,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133433,7,515,72176,12,0.611,0.758,31733,0.568,0.0,0.7190000000000001,-6.896,0.945,80.09,3,0.743,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
133438,7,2773,72050,11,0.782,0.502,158453,0.8140000000000001,0.0,0.888,-5.471,0.887,69.934,3,0.561,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133440,7,4627,77387,10,0.872,0.557,170837,0.539,0.0,0.628,-20.253,0.942,77.673,3,0.22,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
133441,7,8641,81084,10,0.885,0.698,136376,0.613,0.0,0.7509999999999999,-12.87,0.942,47.456,3,0.382,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
133442,7,4627,90249,10,0.835,0.624,160118,0.525,0.0,0.343,-17.147000000000002,0.96,79.806,3,0.398,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133443,7,8279,92785,11,0.97,0.424,84176,0.984,3.91e-06,0.982,-9.167,0.773,86.545,3,0.101,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
133444,7,8938,98334,10,0.8290000000000001,0.449,170853,0.609,0.0,0.496,-15.414,0.903,73.824,3,0.0884,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
133445,7,4738,14679,12,0.784,0.628,77213,0.258,1.54e-06,0.462,-17.158,0.939,165.988,3,0.35100000000000003,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
133451,7,3991,62028,12,0.7709999999999999,0.488,147133,0.6679999999999999,0.0,0.691,-9.896,0.947,67.36399999999999,3,0.51,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
133452,7,2773,77832,11,0.6920000000000001,0.411,150907,0.892,0.0,0.747,-5.965,0.938,78.02600000000002,3,0.26,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
133453,7,7682,83377,14,0.826,0.534,189510,0.792,0.0,0.918,-13.393,0.946,95.641,3,0.141,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
133454,7,3429,99034,10,0.8759999999999999,0.7090000000000001,172067,0.583,0.0,0.752,-9.156,0.938,57.923,3,0.471,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
133462,7,2106,70330,10,0.7490000000000001,0.503,59773,0.978,0.0,0.871,-6.204,0.614,169.82,3,0.28300000000000003,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
133467,7,3429,9347,10,0.911,0.597,187267,0.7759999999999999,0.0,0.823,-11.36,0.941,77.328,3,0.377,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133468,7,4627,17547,10,0.843,0.485,165624,0.58,0.0,0.919,-20.184,0.934,91.373,3,0.134,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133470,7,423,33169,10,0.7979999999999999,0.5920000000000001,92917,0.6579999999999999,0.0,0.89,-10.502,0.939,139.829,3,0.588,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133472,7,2773,41328,11,0.655,0.443,112720,0.892,0.0,0.94,-5.23,0.894,147.523,3,0.522,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
133475,7,2773,91791,11,0.7340000000000001,0.499,189413,0.8320000000000001,0.0,0.868,-4.971,0.823,90.781,3,0.396,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133479,7,515,39851,10,0.6559999999999999,0.56,149333,0.7979999999999999,0.0,0.79,-11.787,0.7709999999999999,105.395,3,0.4370000000000001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
133480,7,3991,42749,13,0.765,0.5489999999999999,159679,0.638,0.0,0.7,-8.14,0.946,88.23200000000001,3,0.528,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
133481,7,4738,46904,12,0.88,0.664,78920,0.237,0.0,0.338,-15.856,0.935,77.264,3,0.383,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
133483,7,2740,97344,11,0.708,0.61,169613,0.457,0.0,0.888,-15.573,0.955,71.90899999999998,3,0.7340000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133488,7,515,87407,10,0.622,0.581,180093,0.7140000000000001,0.0,0.915,-11.893,0.71,104.749,3,0.6659999999999999,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133489,7,8371,87420,10,0.863,0.485,207973,0.384,0.0,0.42,-23.468000000000004,0.961,63.392,3,0.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133491,7,515,98421,10,0.682,0.56,231733,0.799,0.0,0.901,-12.415,0.821,105.856,3,0.585,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
133495,7,2179,104072,11,0.885,0.464,200758,0.936,0.0,0.693,-4.745,0.879,142.533,3,0.418,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
133498,7,2359,51038,11,0.825,0.3670000000000001,237840,0.809,0.0,0.96,-15.248,0.937,67.906,3,0.381,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
133504,7,7234,17468,11,0.653,0.5870000000000001,147484,0.916,0.0,0.7020000000000001,-8.979,0.947,113.686,3,0.219,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
133507,7,3822,83713,11,0.795,0.537,85587,0.579,0.0,0.35700000000000004,-17.027,0.939,128.96200000000002,3,0.373,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133511,7,2391,86274,17,0.6559999999999999,0.537,117632,0.421,0.0,0.98,-27.292,0.941,73.961,3,0.107,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133515,7,6573,34337,11,0.8240000000000001,0.515,191000,0.816,0.0,0.979,-15.196,0.777,106.375,3,0.474,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
133522,7,8363,55624,11,0.774,0.409,183867,0.983,0.0,0.905,-4.1610000000000005,0.787,73.35,3,0.499,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
133523,7,3822,68154,11,0.655,0.512,190360,0.878,0.0,0.575,-7.23,0.937,85.79700000000003,3,0.501,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133526,7,1094,19324,13,0.835,0.483,93629,0.858,0.0,0.944,-14.566,0.843,92.207,3,0.477,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133528,7,10238,88923,10,0.797,0.649,136647,0.375,0.0,0.75,-16.527,0.948,71.35600000000002,3,0.597,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133532,7,8363,19401,11,0.804,0.414,196693,0.973,0.0,0.8290000000000001,-4.426,0.8190000000000001,82.24799999999998,3,0.557,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133533,7,2359,44020,11,0.76,0.544,104080,0.5,0.0,0.735,-11.789,0.945,65.443,3,0.675,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
133534,7,7911,47758,24,0.778,0.633,73467,0.319,0.0,0.8109999999999999,-22.581,0.949,80.796,3,0.8170000000000001,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133537,7,2061,33824,24,0.8109999999999999,0.611,127270,0.3670000000000001,0.0,0.91,-15.163,0.944,64.321,3,0.56,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133542,7,1409,77335,11,0.873,0.56,49040,0.743,0.0,0.933,-9.084,0.914,133.515,3,0.633,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133544,7,3636,99069,12,0.831,0.7170000000000001,65493,0.174,0.0,0.155,-17.232,0.942,80.652,3,0.7609999999999999,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
133545,7,1129,1248,13,0.931,0.504,201773,0.4970000000000001,4.61e-06,0.8240000000000001,-18.497,0.778,109.989,3,0.241,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133555,7,10952,95226,11,0.922,0.62,120775,0.747,0.0,0.652,-7.5939999999999985,0.931,127.422,3,0.375,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
133561,7,4873,95610,11,0.866,0.631,103552,0.5710000000000001,0.0,0.46,-12.925999999999998,0.951,71.939,3,0.413,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133564,7,3145,22350,24,0.6559999999999999,0.593,158900,0.451,0.0,0.8440000000000001,-13.177,0.949,92.288,3,0.5870000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133577,7,6001,8344,12,0.911,0.612,227565,0.478,0.0,0.7909999999999999,-13.435,0.946,87.319,3,0.247,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
133580,7,7738,33659,11,0.884,0.723,138400,0.546,0.0,0.866,-9.474,0.951,76.316,3,0.441,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133581,7,4873,40624,11,0.909,0.452,85120,0.638,0.0,0.443,-12.844,0.937,75.664,3,0.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
133584,7,1372,57826,11,0.6579999999999999,0.708,206947,0.406,2.5e-05,0.11,-9.602,0.0326,110.092,3,0.418,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
133586,7,10443,71991,12,0.736,0.62,137079,0.369,0.0,0.684,-17.592,0.932,114.944,3,0.253,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133591,7,9996,97813,10,0.985,0.7140000000000001,227133,0.285,0.0,0.261,-21.161,0.956,109.827,3,0.647,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
133592,7,2922,104264,16,0.8079999999999999,0.384,108640,0.934,0.0,0.777,-16.608,0.908,65.625,3,0.0357,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
133594,7,4873,51375,11,0.867,0.604,30654,0.648,0.0,0.861,-13.407,0.925,81.93,3,0.314,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133595,7,10463,52132,11,0.609,0.555,88040,0.659,0.0,0.799,-3.103,0.0946,77.469,3,0.583,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133597,7,545,71835,11,0.867,0.48,228831,0.828,0.0,0.718,-9.148,0.936,95.219,3,0.481,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
133601,7,7519,105918,12,0.779,0.518,72200,0.878,0.0,0.894,-12.477,0.902,141.97899999999996,3,0.35600000000000004,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
133603,7,4873,7894,11,0.909,0.5529999999999999,98853,0.588,0.0,0.36,-12.959,0.941,80.13600000000002,3,0.539,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
133605,7,1129,11463,14,0.914,0.568,142774,0.456,0.0,0.802,-12.87,0.954,152.52200000000005,3,0.496,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133610,7,7519,86376,12,0.737,0.498,154112,0.84,0.0,0.405,-10.994000000000002,0.951,168.27,3,0.214,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133611,7,8541,4599,11,0.823,0.507,55489,0.936,0.0,0.8640000000000001,-6.282,0.833,71.596,3,0.652,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
133621,7,9257,87819,11,0.7809999999999999,0.5329999999999999,56107,0.544,0.0,0.935,-13.804,0.879,138.171,3,0.557,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
133623,7,10463,46750,10,0.7809999999999999,0.638,104827,0.945,0.0,0.369,-3.466,0.872,122.888,3,0.326,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
133624,7,3828,73972,11,0.861,0.552,234424,0.725,0.0,0.65,-9.181,0.882,109.637,3,0.573,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133627,7,9996,33486,11,0.956,0.613,161867,0.325,0.0,0.838,-11.727,0.512,61.287,3,0.615,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
133634,7,3828,99500,11,0.943,0.601,120836,0.52,0.0,0.6990000000000001,-9.513,0.8959999999999999,120.675,3,0.5720000000000001,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
133635,7,4462,32673,11,0.7040000000000001,0.7070000000000001,177173,0.736,0.0,0.6990000000000001,-8.363999999999999,0.925,82.26700000000002,3,0.782,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133636,7,6448,100131,12,0.721,0.486,125507,0.759,0.0,0.662,-13.78,0.926,137.403,3,0.118,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
133639,7,4462,37299,11,0.607,0.642,208600,0.679,0.0,0.777,-8.354,0.937,87.59200000000001,3,0.7509999999999999,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
133645,7,6448,73694,13,0.759,0.622,221173,0.608,0.0,0.647,-14.68,0.95,79.942,3,0.223,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
133658,7,3429,78707,10,0.856,0.684,74213,0.825,0.0,0.679,-7.548999999999999,0.922,64.90899999999999,3,0.406,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
133662,7,423,101992,10,0.851,0.612,136747,0.71,0.0,0.701,-11.880999999999998,0.959,79.904,3,0.435,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
133665,7,8641,25027,10,0.981,0.371,173926,0.873,0.0,0.623,-9.189,0.865,156.66,3,0.232,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
133668,7,423,46478,10,0.8390000000000001,0.568,111061,0.649,0.0,0.8420000000000001,-11.299,0.96,165.56599999999997,3,0.517,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133670,7,8279,81463,10,0.953,0.415,165972,0.957,1.79e-06,0.943,-8.522,0.875,86.051,3,0.199,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133671,7,423,98326,10,0.867,0.578,158421,0.593,0.0,0.234,-13.515,0.951,93.826,3,0.358,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133672,7,2588,8205,10,0.841,0.609,191387,0.8540000000000001,0.0,0.802,-6.274,0.917,133.186,3,0.303,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
133674,7,4627,67076,10,0.8640000000000001,0.5579999999999999,181473,0.4320000000000001,0.0,0.583,-20.963,0.955,87.913,3,0.353,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
133675,7,515,75978,10,0.7490000000000001,0.637,48173,0.758,0.0,0.6990000000000001,-12.665,0.7040000000000001,73.391,3,0.948,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
133676,7,423,85489,10,0.86,0.615,68267,0.555,0.0,0.878,-11.452,0.965,170.765,3,0.7120000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
133680,7,423,125,10,0.835,0.735,128853,0.6829999999999999,0.0,0.918,-10.768,0.947,52.378,3,0.564,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133682,7,8641,17781,10,0.885,0.621,76933,0.501,0.0,0.626,-17.135,0.957,79.15,3,0.282,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133683,7,515,29408,10,0.732,0.6,35960,0.564,0.0,0.853,-15.761,0.892,51.05,3,0.785,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
133687,7,423,87308,10,0.873,0.63,117717,0.797,0.0,0.862,-10.303,0.951,135.547,3,0.499,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133688,7,515,100020,10,0.703,0.433,49933,0.855,3.37e-06,0.727,-12.618,0.517,130.629,3,0.403,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133691,7,7682,34089,12,0.799,0.511,100659,0.652,0.0,0.807,-17.312,0.8959999999999999,130.931,3,0.405,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
133694,7,423,51437,10,0.826,0.563,46635,0.769,0.0,0.718,-12.057,0.927,132.701,3,0.506,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
133695,7,423,68671,10,0.855,0.6920000000000001,188160,0.728,0.0,0.863,-10.14,0.941,112.098,3,0.599,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
133699,7,515,95686,10,0.6970000000000001,0.502,99707,0.727,0.0,0.927,-11.832,0.8190000000000001,83.22,3,0.737,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133704,7,2588,27317,10,0.762,0.481,200123,0.8490000000000001,0.0,0.8640000000000001,-5.795,0.8270000000000001,88.22200000000002,3,0.192,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
133705,7,423,42932,10,0.8490000000000001,0.617,174080,0.723,0.0,0.759,-10.675999999999998,0.939,93.692,3,0.375,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
133711,7,423,80736,10,0.868,0.6509999999999999,52907,0.66,0.0,0.843,-12.072,0.949,64.253,3,0.507,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
133716,7,2588,17383,10,0.901,0.594,82363,0.86,0.0,0.893,-7.079,0.943,88.27600000000002,3,0.231,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
133719,7,2773,53659,10,0.828,0.614,80230,0.465,0.0,0.787,-13.428,0.925,57.231,3,0.484,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133720,7,515,62476,9,0.713,0.54,79867,0.735,0.0,0.377,-12.775,0.84,112.186,3,0.477,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
133724,7,3991,10898,12,0.742,0.552,138398,0.787,0.0,0.991,-7.059,0.942,78.7,3,0.504,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133726,7,2773,24030,10,0.733,0.4970000000000001,152667,0.908,0.0,0.7090000000000001,-6.125,0.943,76.617,3,0.239,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133730,7,5445,95416,14,0.7829999999999999,0.7070000000000001,156537,0.7290000000000001,0.0,0.393,-11.679,0.915,76.90100000000002,3,0.477,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
133738,7,8641,102914,9,0.858,0.545,76787,0.8590000000000001,0.0,0.725,-12.513,0.957,79.009,3,0.451,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
133741,7,515,43785,10,0.638,0.639,41800,0.7070000000000001,0.0,0.747,-13.985,0.898,122.948,3,0.516,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133742,7,8279,51079,10,0.962,0.382,148861,0.971,2.95e-05,0.925,-8.536,0.754,88.71,3,0.14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
133752,7,2179,41294,10,0.889,0.532,89761,0.855,0.0,0.787,-5.4620000000000015,0.7829999999999999,111.835,3,0.495,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133757,7,8363,60163,10,0.402,0.602,63134,0.537,0.0,0.805,-13.745,0.944,93.203,3,0.698,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
133758,7,7234,60473,11,0.821,0.617,141516,0.617,0.0,0.7240000000000001,-13.501,0.941,122.035,3,0.7020000000000001,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133763,7,9251,63357,9,0.6890000000000001,0.7120000000000001,165120,0.358,0.0,0.691,-12.628,0.953,114.36,3,0.5920000000000001,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
133764,7,8363,67554,10,0.491,0.612,122553,0.563,0.0,0.872,-8.331,0.8340000000000001,125.274,3,0.594,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133765,7,7234,81618,11,0.851,0.459,196697,0.6940000000000001,0.0,0.926,-13.875,0.903,80.9,3,0.608,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
133768,7,7234,102504,10,0.7190000000000001,0.584,139880,0.828,0.0,0.747,-9.417,0.909,89.696,3,0.3670000000000001,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133770,7,8363,16916,9,0.55,0.545,120951,0.585,0.0,0.736,-11.502,0.951,84.986,3,0.603,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
133771,7,3822,26735,10,0.5329999999999999,0.586,203733,0.64,0.0,0.35600000000000004,-8.402000000000001,0.935,81.529,3,0.442,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133773,7,7067,3272,10,0.654,0.616,80697,0.883,0.0,0.914,-8.04,0.53,109.387,3,0.728,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133774,7,7234,17347,10,0.774,0.674,47147,0.847,0.0,0.7090000000000001,-10.1,0.909,71.65100000000002,3,0.936,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133776,7,8363,91718,10,0.513,0.519,188800,0.635,0.0,0.882,-9.397,0.932,80.92699999999998,3,0.523,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133778,7,7234,37463,11,0.828,0.583,54267,0.907,3.85e-06,0.903,-11.019,0.95,58.233,3,0.145,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133783,7,499,2207,11,0.828,0.531,112000,0.332,0.0,0.897,-21.054,0.934,79.759,3,0.688,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
133785,7,3822,20645,10,0.6970000000000001,0.5589999999999999,90720,0.736,0.0,0.868,-8.081,0.871,88.414,3,0.696,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
133786,7,7067,31306,10,0.5760000000000001,0.586,99553,0.861,0.0,0.8440000000000001,-7.874,0.7709999999999999,82.053,3,0.545,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133789,7,3822,9380,10,0.545,0.578,149093,0.643,0.0,0.604,-8.339,0.937,90.242,3,0.599,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133790,7,9251,15921,9,0.8079999999999999,0.68,192147,0.441,0.0,0.911,-13.505999999999998,0.941,116.182,3,0.621,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
133794,7,8363,62611,10,0.5760000000000001,0.638,119349,0.634,0.0,0.873,-11.984000000000002,0.933,85.564,3,0.59,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133798,7,10238,102361,10,0.8340000000000001,0.654,220590,0.7959999999999999,0.0,0.71,-7.723,0.94,136.80200000000002,3,0.58,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
133801,7,9996,9851,10,0.955,0.684,168040,0.24,0.0,0.252,-15.442,0.925,94.243,3,0.716,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133804,7,6894,36375,11,0.8440000000000001,0.5429999999999999,164034,0.741,0.0,0.91,-11.979,0.953,167.94299999999996,3,0.35600000000000004,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
133807,7,2356,85663,10,0.672,0.647,212306,0.496,0.0,0.575,-13.538,0.918,146.28799999999995,3,0.638,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133812,7,545,1214,10,0.768,0.573,232000,0.401,0.0,0.94,-16.426,0.952,82.015,3,0.5429999999999999,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
133813,7,10521,3864,11,0.7909999999999999,0.509,211253,0.92,0.0,0.605,-6.207999999999998,0.897,169.919,3,0.608,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
133814,7,1131,7859,12,0.815,0.579,85252,0.205,0.0,0.7120000000000001,-20.038,0.935,56.42100000000001,3,0.701,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
133818,7,4716,21149,11,0.954,0.5479999999999999,220317,0.419,0.0,0.802,-18.033,0.8170000000000001,90.37,3,0.498,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
133826,7,3828,68990,10,0.7659999999999999,0.595,228720,0.574,0.0,0.794,-16.322,0.927,111.262,3,0.66,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
133827,7,3636,78036,11,0.705,0.5820000000000001,150307,0.341,0.0,0.679,-19.221,0.929,63.169,3,0.569,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
133830,7,6001,88927,11,0.928,0.618,204698,0.454,0.0,0.672,-14.144,0.949,79.78,3,0.259,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
133831,7,3636,89379,11,0.943,0.493,127133,0.278,0.0,0.185,-22.047,0.723,95.154,3,0.42,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
133835,7,9438,105978,10,0.765,0.5670000000000001,125227,0.7070000000000001,0.0,0.927,-13.823,0.934,68.27600000000001,3,0.162,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
