,genre,artist_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,valence,liveness_binary,danceability_binary,Major,Minor,A,A#,B,C,C#,D,D#,E,F,F#,G,G#
13246,9,8817,47019,56,0.193,0.8029999999999999,192000,0.787,0.0,0.105,-7.508999999999999,0.114,113.321,5,0.642,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
13275,9,1109,100134,46,0.0196,0.4370000000000001,175587,0.802,0.0,0.0709,-5.709,0.0997,121.387,5,0.607,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13406,9,4271,42942,58,0.391,0.732,161907,0.5660000000000001,0.066,0.279,-4.917,0.161,134.447,5,0.588,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13535,9,10475,79885,47,0.0526,0.619,207600,0.971,0.0,0.196,-3.045,0.13,122.552,5,0.295,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
13553,9,1905,49773,53,0.0315,0.522,138797,0.557,0.0,0.0884,-6.74,0.161,124.58,5,0.562,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
13599,9,6666,93340,52,0.0989,0.523,167613,0.769,0.0,0.297,-5.385,0.254,113.821,5,0.679,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
13632,9,10621,51895,49,0.206,0.381,205747,0.721,0.0,0.0913,-1.859,0.0381,90.587,5,0.6779999999999999,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
13649,9,8316,83058,52,0.0299,0.343,238893,0.65,0.0,0.6459999999999999,-4.624,0.0909,170.697,5,0.315,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
13738,9,5366,79711,48,0.157,0.4370000000000001,149530,0.623,0.0,0.0919,-7.487,0.28300000000000003,152.613,5,0.396,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
13747,9,6932,28711,50,0.0191,0.479,163584,0.565,0.0,0.28800000000000003,-8.237,0.4270000000000001,75.085,5,0.378,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
13766,9,595,35718,60,0.28300000000000003,0.461,172870,0.583,0.0,0.112,-4.581,0.0814,133.032,5,0.4970000000000001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13958,9,4779,24791,50,0.33,0.449,199187,0.478,1.3800000000000003e-05,0.0923,-7.513,0.0559,100.44,5,0.49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
14035,9,4779,6559,50,0.0871,0.607,216093,0.388,0.0,0.104,-12.402,0.329,107.091,5,0.404,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
14060,9,1356,60453,53,0.0113,0.54,230907,0.617,0.0,0.08800000000000001,-5.534,0.125,116.635,5,0.127,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14164,9,7251,46236,51,0.14400000000000002,0.765,55267,0.35700000000000004,0.0,0.126,-7.024,0.102,100.725,5,0.126,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
14172,9,8766,38741,48,0.498,0.545,225904,0.6509999999999999,0.0,0.124,-5.707000000000002,0.31,124.412,5,0.6609999999999999,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
14266,9,821,89092,48,0.0829,0.72,172174,0.727,0.000365,0.166,-5.731,0.0875,122.568,5,0.4920000000000001,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
14578,9,8898,2433,47,0.0881,0.35700000000000004,205987,0.831,0.0,0.0629,-3.99,0.0586,137.864,5,0.607,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14756,9,3071,88908,47,0.0638,0.435,228013,0.649,0.0,0.243,-6.181,0.481,89.25299999999999,5,0.418,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
14917,9,200,46038,49,0.0322,0.484,216173,0.812,0.0,0.18,-4.743,0.138,109.452,5,0.308,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
14949,9,10510,29543,44,0.561,0.531,201543,0.48,0.0,0.113,-9.491,0.362,107.953,5,0.6970000000000001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15203,10,6657,87990,53,0.415,0.466,200838,0.6859999999999999,0.0706,0.14400000000000002,-8.751,0.0602,109.553,5,0.256,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15208,10,399,101229,56,0.0123,0.332,234638,0.847,2.69e-05,0.297,-4.513,0.091,67.23,5,0.392,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
15268,10,10622,37551,53,0.0317,0.649,208774,0.942,0.245,0.458,-3.749,0.121,145.083,5,0.218,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15300,10,2324,59351,48,0.302,0.5479999999999999,96747,0.496,0.135,0.321,-13.466,0.0355,102.062,5,0.0973,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15416,10,10173,102819,61,0.00168,0.198,199716,0.951,0.7829999999999999,0.312,-5.7860000000000005,0.122,159.872,5,0.326,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
15599,10,3549,11167,50,0.0362,0.321,232387,0.805,0.0063100000000000005,0.0948,-4.203,0.103,100.021,5,0.214,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16036,10,399,90883,40,0.00118,0.535,205664,0.779,5.99e-06,0.233,-4.934,0.0848,129.04399999999998,5,0.545,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16186,10,140,58053,39,0.0109,0.738,150000,0.867,0.0825,0.213,-5.249,0.227,160.066,5,0.366,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
16476,10,2677,43344,42,0.00132,0.627,154668,0.951,0.00218,0.0836,-3.219,0.051,139.93200000000002,5,0.29,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
16683,10,2324,48245,38,0.0706,0.602,121200,0.309,0.294,0.0895,-8.396,0.35200000000000004,176.704,5,0.5589999999999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
16829,10,9357,26601,33,0.0695,0.8420000000000001,116647,0.561,0.00727,0.054000000000000006,-5.612,0.34600000000000003,113.184,5,0.489,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
16904,10,3528,100475,33,0.023,0.501,144000,0.898,0.008409999999999999,0.6709999999999999,-4.9110000000000005,0.316,106.393,5,0.229,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17018,10,10173,37108,29,0.00191,0.374,165600,0.96,0.00147,0.25,-3.12,0.248,94.058,5,0.5529999999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17019,10,7411,50181,43,0.0193,0.603,152000,0.515,7.01e-05,0.13699999999999998,-12.356,0.0412,119.962,5,0.158,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17098,10,1082,99106,38,0.244,0.439,218293,0.593,0.000232,0.107,-6.188,0.04,116.81,5,0.181,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17238,10,10173,969,41,0.015,0.222,81800,0.601,0.963,0.532,-8.408999999999999,0.0421,93.337,5,0.18,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17310,10,5461,76939,33,0.0745,0.381,209398,0.932,0.00559,0.104,-3.205,0.129,113.486,5,0.27,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17339,10,858,19339,36,0.166,0.462,171000,0.951,0.0,0.222,-5.848,0.7390000000000001,97.804,5,0.435,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17368,10,8508,22902,32,0.124,0.451,226515,0.805,0.00294,0.16,-4.056,0.0528,180.07299999999995,5,0.0703,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17414,10,9148,101142,27,0.000301,0.578,200734,0.917,0.503,0.114,-5.709,0.0619,113.251,5,0.28,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
17488,10,3368,85469,35,0.292,0.218,74760,0.5539999999999999,0.0526,0.133,-7.744,0.0324,62.15600000000001,5,0.131,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
17581,1,1048,10258,40,0.8170000000000001,0.46,185093,0.328,1.23e-05,0.371,-12.415,0.292,151.66,5,0.486,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
17754,1,7092,89364,43,0.28300000000000003,0.342,192413,0.35,4.14e-06,0.107,-6.448,0.0281,128.286,5,0.149,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
17772,1,11243,106587,38,0.14300000000000002,0.677,206367,0.0484,0.000496,0.125,-14.166,0.401,140.374,5,0.277,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
17820,1,2900,56100,51,0.802,0.369,180534,0.789,0.0,0.253,-5.948,0.465,71.169,5,0.273,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17854,1,4578,10057,42,0.858,0.33,46636,0.282,2.99e-05,0.203,-15.25,0.0533,108.192,5,0.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
17962,2,5423,93408,44,0.943,0.329,134787,0.258,0.934,0.105,-16.147000000000002,0.0615,95.328,5,0.0338,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
17991,2,8036,91146,46,0.404,0.395,196907,0.331,0.00046,0.0964,-8.439,0.0307,112.114,5,0.29600000000000004,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
18201,2,5909,69828,36,0.000591,0.39,201480,0.908,0.0002,0.27,-3.667,0.258,114.424,5,0.4920000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18258,2,11308,38719,32,0.961,0.208,131920,0.0865,0.92,0.12,-16.639,0.0328,63.673,5,0.052000000000000005,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
18286,2,11275,75753,33,0.88,0.161,147960,0.338,0.913,0.163,-13.024,0.0322,83.51799999999999,5,0.157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18407,2,7336,54020,30,0.976,0.768,138600,0.262,0.967,0.102,-20.376,0.0863,115.023,5,0.452,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18414,2,7336,1779,33,0.895,0.456,174133,0.29,0.94,0.106,-13.232,0.0428,158.908,5,0.512,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
18462,2,3173,23149,29,0.00496,0.5720000000000001,235387,0.926,0.0,0.16,-2.241,0.0458,98.01,5,0.575,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
18464,2,776,60378,32,0.277,0.123,161588,0.194,0.8759999999999999,0.345,-23.232,0.0452,66.89399999999999,5,0.0648,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
18508,2,7336,109331,30,0.955,0.122,193827,0.123,0.885,0.12,-18.555,0.0544,90.722,5,0.0992,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18588,2,5453,37053,27,0.278,0.21,169907,0.409,0.885,0.0911,-12.765,0.0421,76.607,5,0.0802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18606,2,5423,106630,27,0.823,0.307,79347,0.00895,0.284,0.115,-33.163000000000004,0.102,129.018,5,0.24,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18681,2,11308,62650,31,0.992,0.307,113147,0.246,0.925,0.0855,-13.169,0.044,126.793,5,0.0349,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
18705,2,5423,19743,26,0.954,0.376,62987,0.0109,0.942,0.13699999999999998,-35.588,0.0806,128.41299999999998,5,0.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18751,2,7336,49731,29,0.398,0.112,216867,0.336,0.000246,0.0955,-11.855,0.0401,166.368,5,0.0378,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18772,2,257,6395,33,0.0272,0.301,208533,0.929,0.0,0.102,-4.163,0.0523,114.659,5,0.394,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
18812,2,5423,2651,25,0.923,0.3,91560,0.0189,0.243,0.0846,-37.624,0.0387,85.296,5,0.103,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18829,2,5453,70706,24,0.368,0.337,93400,0.289,0.6809999999999999,0.0868,-18.493,0.0344,98.363,5,0.0376,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
18840,2,3938,56810,28,0.943,0.106,182108,0.0533,0.8290000000000001,0.1,-26.613000000000003,0.0481,82.85700000000001,5,0.0467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
18874,2,5423,38684,25,0.952,0.35600000000000004,46267,0.0254,0.838,0.11,-34.358000000000004,0.0703,61.002,5,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18922,2,776,20745,27,0.982,0.246,210143,0.223,0.927,0.0995,-17.479,0.0452,84.51100000000002,5,0.321,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
19056,2,7336,58986,28,0.595,0.163,162027,0.44,0.909,0.142,-9.873,0.0436,154.357,5,0.126,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19068,2,8549,77113,22,0.908,0.203,71826,0.168,0.8440000000000001,0.0937,-20.507,0.0456,67.135,5,0.0395,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
19080,2,8875,42455,21,0.972,0.546,147907,0.0261,0.897,0.0763,-22.608,0.061,78.575,5,0.14,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19087,2,1468,40579,21,0.00189,0.161,142120,0.551,0.785,0.105,-9.737,0.0485,175.468,5,0.151,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19157,2,8549,67209,22,0.97,0.191,237236,0.0494,0.974,0.105,-25.566,0.0547,134.744,5,0.0333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19167,2,1636,85579,24,0.953,0.215,226867,0.18,0.845,0.0931,-22.801,0.0591,126.734,5,0.0342,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19182,2,5453,96786,22,0.474,0.173,124013,0.145,0.00443,0.131,-23.184,0.0364,103.523,5,0.0589,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19260,2,7336,51063,24,0.992,0.206,43640,0.302,0.00447,0.35200000000000004,-13.949000000000002,0.0344,81.294,5,0.0951,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19278,2,11275,24292,25,0.927,0.126,89360,0.34,0.957,0.102,-11.593,0.0373,83.738,5,0.0693,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
19320,2,5453,56707,22,0.964,0.523,86542,0.17,0.966,0.111,-20.134,0.0552,90.099,5,0.133,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19389,2,7336,37565,25,0.975,0.161,205600,0.215,0.898,0.325,-9.9,0.0354,136.306,5,0.0622,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19422,2,11308,24372,23,0.0837,0.201,94893,0.735,0.7290000000000001,0.241,-11.574000000000002,0.13,133.825,5,0.0381,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19436,2,5453,71196,21,0.665,0.0907,175320,0.33,0.813,0.117,-11.556,0.0377,86.03,5,0.036000000000000004,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19460,2,8875,104906,17,0.259,0.677,137145,0.6509999999999999,0.939,0.138,-7.784,0.0281,134.031,5,0.302,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
19505,2,776,79791,26,0.914,0.111,148365,0.258,0.843,0.121,-16.131,0.0432,69.024,5,0.0731,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19539,2,7336,109873,22,0.994,0.171,116944,0.126,0.519,0.129,-22.538,0.0423,143.291,5,0.0331,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
19562,2,11308,96745,22,0.525,0.166,160187,0.55,0.957,0.312,-8.624,0.0527,104.834,5,0.173,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19637,2,8875,90343,18,0.995,0.0741,98667,0.0563,0.943,0.109,-22.545,0.04,76.064,5,0.0387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
19666,2,7336,32222,22,0.765,0.62,85427,0.493,0.92,0.362,-13.437,0.0371,168.71,5,0.8590000000000001,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19692,2,8875,8014,18,0.02,0.278,139587,0.4,0.826,0.132,-11.047,0.029,76.572,5,0.193,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19725,2,9327,26546,24,0.13699999999999998,0.611,224639,0.922,3.72e-06,0.198,-5.263,0.0575,109.987,5,0.612,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
19736,2,7016,45827,38,0.00424,0.363,191907,0.858,7.159999999999999e-05,0.0332,-1.73,0.0978,179.955,5,0.494,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
19756,2,11308,39503,21,0.0128,0.24,151893,0.8270000000000001,0.213,0.116,-9.167,0.0761,99.758,5,0.16699999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
19763,2,6542,91891,17,0.99,0.24,106227,0.00224,0.659,0.127,-36.061,0.0492,135.03799999999998,5,0.0918,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
19891,2,5407,106006,22,0.993,0.491,142200,0.0515,0.9,0.115,-24.975,0.0432,64.187,5,0.0933,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
19901,2,7336,105618,23,0.00734,0.461,187760,0.6990000000000001,0.8220000000000001,0.516,-7.244,0.0402,119.995,5,0.481,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19908,2,7336,22862,22,0.966,0.115,72640,0.239,0.923,0.105,-8.202,0.0313,153.871,5,0.0297,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
19914,2,8875,6509,15,0.0826,0.555,70192,0.5870000000000001,0.752,0.13699999999999998,-10.273,0.0422,80.061,5,0.134,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
19926,2,11307,18379,34,0.951,0.224,204293,0.0537,0.133,0.078,-14.792,0.0385,157.80100000000004,5,0.112,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20017,2,7562,63362,16,0.00774,0.361,221773,0.953,0.0,0.355,-3.3510000000000004,0.136,160.03799999999995,5,0.648,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20123,2,1636,17752,15,0.464,0.0624,177867,0.218,0.941,0.125,-12.529000000000002,0.0416,62.838,5,0.0298,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20128,2,11275,1803,19,0.969,0.182,84467,0.209,0.918,0.0874,-24.529,0.0426,138.44799999999998,5,0.0275,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20184,2,1636,94598,18,0.276,0.515,93240,0.6809999999999999,0.7829999999999999,0.122,-8.392000000000001,0.0424,75.008,5,0.867,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20242,2,1468,13200,15,0.0412,0.263,80840,0.453,0.748,0.299,-7.387,0.0328,149.20600000000005,5,0.188,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20256,2,1636,57103,19,4.83e-05,0.514,110333,0.86,0.00511,0.0558,-8.644,0.117,163.226,5,0.9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
20364,2,9491,40769,18,0.8440000000000001,0.378,72533,0.134,0.109,0.0961,-20.542,0.0681,144.577,5,0.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20417,2,8875,73556,13,0.957,0.0827,218635,0.0876,0.84,0.114,-17.405,0.044,82.594,5,0.0376,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20420,2,8549,72260,15,0.92,0.118,221192,0.404,0.882,0.113,-16.686,0.0427,86.959,5,0.228,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20446,2,7336,65572,18,0.157,0.155,137533,0.142,0.852,0.132,-10.236,0.0358,175.93599999999995,5,0.0583,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
20449,2,1468,109543,15,0.6629999999999999,0.185,120933,0.135,0.6920000000000001,0.108,-21.799,0.0373,66.852,5,0.0312,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20483,2,6542,104004,14,0.979,0.35700000000000004,87827,0.0338,0.000414,0.123,-29.916,0.098,79.765,5,0.139,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20714,2,11308,22112,19,0.951,0.34700000000000003,98227,0.101,0.825,0.101,-21.936,0.0391,179.74200000000005,5,0.107,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
20756,2,8549,77658,14,0.985,0.298,89265,0.077,0.969,0.0762,-25.484,0.0422,66.842,5,0.039,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20867,2,11308,12457,17,0.978,0.23,162693,0.14300000000000002,0.87,0.126,-13.932,0.0331,138.515,5,0.118,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
20875,2,8578,58357,26,0.0225,0.461,216707,0.961,0.0762,0.31,-1.034,0.126,179.94099999999997,5,0.923,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
20977,2,8549,26650,13,0.6829999999999999,0.257,170395,0.34700000000000003,0.883,0.117,-17.9,0.0376,108.114,5,0.0562,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
20994,2,776,46845,18,0.68,0.166,97787,0.138,0.8759999999999999,0.109,-24.823,0.039,111.034,5,0.0371,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20995,2,776,65391,18,0.91,0.202,122075,0.174,0.0158,0.231,-16.044,0.0464,117.994,5,0.0395,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21004,2,11233,70950,19,0.73,0.173,152707,0.222,0.818,0.0903,-12.324000000000002,0.0403,118.504,5,0.0547,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
21028,2,11308,40483,19,0.99,0.316,165173,0.00447,0.8759999999999999,0.0738,-29.326,0.0384,66.915,5,0.213,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21152,2,7336,66509,15,0.963,0.583,151245,0.0935,0.973,0.104,-23.66,0.0383,136.025,5,0.421,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21230,2,7336,10340,15,0.835,0.45,188269,0.319,0.956,0.156,-15.486,0.0355,120.038,5,0.175,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
21233,2,7336,69071,17,0.727,0.159,88173,0.157,0.931,0.0824,-15.154000000000002,0.0395,132.75,5,0.0378,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21253,2,2864,38605,16,0.000278,0.414,96833,0.95,0.0831,0.191,-6.435,0.16,107.778,5,0.489,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
21297,2,7562,22701,11,0.000848,0.47,62880,0.8859999999999999,0.0374,0.605,-5.6629999999999985,0.0741,97.069,5,0.51,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
21353,2,1636,56946,14,0.018000000000000002,0.16,49467,0.117,0.923,0.113,-22.978,0.0445,142.02100000000004,5,0.0352,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21375,2,11308,2720,17,0.527,0.191,200640,0.16,0.546,0.0811,-16.712,0.0368,80.229,5,0.056,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
21428,2,7336,6306,17,0.991,0.412,132480,0.0682,0.904,0.0956,-25.587,0.0494,167.703,5,0.495,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
21479,2,1468,104068,10,0.506,0.198,65147,0.374,0.877,0.476,-12.247,0.0397,77.79,5,0.0608,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21512,2,9491,32464,13,0.8290000000000001,0.342,203000,0.158,0.7509999999999999,0.0753,-14.895,0.0359,128.15,5,0.102,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21574,2,8549,47619,11,0.622,0.104,179571,0.174,0.919,0.107,-20.229,0.0386,73.748,5,0.0363,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21607,2,776,49000,16,0.937,0.214,102260,0.253,0.877,0.106,-15.78,0.0339,92.417,5,0.0716,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
21610,2,7336,85637,14,0.0294,0.542,100507,0.438,0.6809999999999999,0.177,-12.963,0.0362,101.789,5,0.304,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
21615,2,7336,87223,14,0.993,0.129,173000,0.0851,0.936,0.136,-21.728,0.0434,168.847,5,0.102,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
21619,2,4855,96086,17,0.958,0.18600000000000005,90027,0.165,0.71,0.0639,-18.634,0.0386,138.59,5,0.0675,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
21648,2,8862,3691,16,0.981,0.16,83173,0.038,0.909,0.0744,-27.52,0.0524,107.751,5,0.0392,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
21714,2,6303,53323,18,0.00475,0.278,60480,0.327,0.763,0.156,-16.039,0.0269,88.213,5,0.179,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21737,2,7336,15212,13,0.61,0.469,237027,0.563,0.917,0.104,-11.504,0.056,115.235,5,0.298,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
21812,2,1636,37494,17,0.478,0.132,189760,0.391,0.932,0.0707,-9.21,0.0318,87.60700000000001,5,0.138,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
21813,2,1636,68648,14,0.6629999999999999,0.21600000000000005,78933,0.161,0.862,0.161,-18.864,0.0346,126.268,5,0.0326,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21899,2,8549,67637,10,0.919,0.087,187827,0.289,0.904,0.146,-13.649,0.0437,81.432,5,0.0685,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21966,2,11308,21408,15,0.991,0.282,109907,0.0146,0.946,0.105,-24.529,0.0437,69.105,5,0.0927,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21983,2,3272,39454,18,0.000113,0.172,228787,0.986,3.05e-05,0.304,-1.346,0.174,195.953,5,0.317,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
21997,2,257,26321,21,0.8029999999999999,0.471,88347,0.0893,0.00029,0.0952,-16.002,0.0407,66.964,5,0.147,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
22012,2,1636,69172,11,0.993,0.113,99573,0.272,0.964,0.119,-14.446,0.0407,81.553,5,0.0348,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
22019,2,1636,83603,14,0.957,0.253,151227,0.0642,0.905,0.0848,-23.385,0.0403,110.328,5,0.0317,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
22034,2,1636,95649,15,0.268,0.214,226427,0.16399999999999998,0.866,0.132,-17.984,0.0546,116.095,5,0.0365,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22035,2,9527,12397,8,0.7509999999999999,0.136,146267,0.43,0.868,0.111,-11.116,0.0336,143.221,5,0.0665,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
22037,2,1636,30448,8,0.851,0.182,156133,0.29,0.802,0.152,-15.552,0.0327,56.563,5,0.0394,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
22051,2,8852,24689,18,0.487,0.393,188840,0.463,0.129,0.11,-11.67,0.0513,140.511,5,0.375,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
22087,2,1468,61989,9,0.7170000000000001,0.126,81000,0.243,0.858,0.121,-16.107,0.0488,59.395,5,0.0361,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
